PDB ID, Region within RBD, Delphi Electrostatic Potential
7d00,region_7,55.40896548098198
7d00,region_8,0
7d00,region_9,40.65430212435675
7d00,region_10,-18.209950215204866
7d00,region_11,-49.66358735073959
7d00,region_12,28.002830727722763
7d00,region_13,87.46729851766062
7d00,region_14,30.16218415260011
7d00,region_15,44.492944013860196
7d00,region_16,-21.930073764082376
7d00,region_17,-45.80662732035474
7d00,region_18,39.48214969087309
7d00,region_19,81.51942187979265
7d00,region_20,73.82898206265483
7d00,region_21,96.64733826909392
7d03,region_1,-138.35824535617155
7d03,region_2,54.89523933938325
7d03,region_3,64.26436135253125
7d03,region_4,39.97620398230677
7d03,region_5,-18.52612699432209
7d03,region_6,66.57361592617713
7d03,region_7,5.0995493140929575
7d03,region_8,0
7d03,region_9,51.926445856789385
7d03,region_10,-34.48627510202674
7d03,region_11,-47.6865216657184
7d03,region_12,18.700956816218586
7d03,region_13,124.9923542403483
7d03,region_14,48.85100550928367
7d03,region_15,45.951401641698524
7d03,region_16,-1.2468043913360187
7d03,region_17,-73.9265187977596
7d03,region_18,20.132822187119682
7d03,region_19,73.11994968345473
7d03,region_20,54.19586612963616
7d03,region_21,35.6409613753211
7d0b,region_1,-77.76447475731136
7d0b,region_2,72.21010668309134
7d0b,region_3,70.16080851346041
7d0b,region_4,91.46314048347523
7d0b,region_5,-19.36368782569874
7d0b,region_6,84.23193281356188
7d0b,region_7,13.780377065057825
7d0b,region_8,0
7d0b,region_9,33.49955228889865
7d0b,region_10,3.7327266280656586
7d0b,region_11,-68.75198367321532
7d0b,region_12,2.4590798007236296
7d0b,region_13,72.27348091792106
7d0b,region_14,24.19273237373365
7d0b,region_15,54.991567928343706
7d0b,region_16,-15.276538018717982
7d0b,region_17,-35.333683872089026
7d0b,region_18,25.795666047253672
7d0b,region_19,90.59087941458648
7d0b,region_20,72.09969983429414
7d0b,region_21,82.57986614471437
7d0c,region_1,-51.3365757211294
7d0c,region_2,-129.3367260513832
7d0c,region_3,17.805375450149114
7d0c,region_4,25.345943714963767
7d0c,region_5,14.378968499917452
7d0c,region_6,-4.968606527633211
7d0c,region_7,-20.682099091438275
7d0c,region_8,0
7d0c,region_9,21.68311499793565
7d0c,region_10,-20.03880058367195
7d0c,region_11,-63.710344485768815
7d0c,region_12,-22.937783594651883
7d0c,region_13,49.4629538902596
7d0c,region_14,48.533427757657
7d0c,region_15,26.43101437789861
7d0c,region_16,16.047259063543535
7d0c,region_17,-234.73785034740902
7d0c,region_18,15.544998622870574
7d0c,region_19,-5.033569014565558
7d0c,region_20,33.03787775967656
7d0c,region_21,90.76539231034168
7d0d,region_1,25.039196474843887
7d0d,region_2,85.0904002172342
7d0d,region_3,58.496383302719664
7d0d,region_4,94.97935713761208
7d0d,region_5,18.387893245405234
7d0d,region_6,25.455371969025723
7d0d,region_7,14.23932650520458
7d0d,region_8,0
7d0d,region_9,22.093461607018213
7d0d,region_10,-38.126673607516025
7d0d,region_11,-18.74920516776298
7d0d,region_12,20.40738380225432
7d0d,region_13,62.8995895568692
7d0d,region_14,59.11386835448359
7d0d,region_15,48.21699903322097
7d0d,region_16,-28.551347464986115
7d0d,region_17,-118.10769525071582
7d0d,region_18,44.152018013989604
7d0d,region_19,54.25041418371322
7d0d,region_20,49.83216217135518
7d0d,region_21,55.00780791804816
7dcx,region_1,54.07806919167612
7dcx,region_2,-3.6004672870781196
7dcx,region_3,79.457927711109
7dcx,region_4,86.22162074428489
7dcx,region_5,54.51315708409027
7dcx,region_6,81.48895189823527
7dcx,region_7,-28.351366711603802
7dcx,region_8,0
7dcx,region_9,64.31293515309949
7dcx,region_10,-7.542157811057038
7dcx,region_11,-39.358559899753566
7dcx,region_12,-1.8570183322136213
7dcx,region_13,101.90476681977734
7dcx,region_14,6.2131958732342625
7dcx,region_15,-4.283895358306319
7dcx,region_16,-17.57325095947293
7dcx,region_17,-111.53252431122691
7dcx,region_18,4.024477217987808
7dcx,region_19,30.987910053321816
7dcx,region_20,22.53022935007002
7dcx,region_21,33.20514926740111
7dd8,region_1,-37.94536230081138
7dd8,region_2,-50.539156077489736
7dd8,region_3,67.05319149367548
7dd8,region_4,34.25766892146528
7dd8,region_5,15.986110890399289
7dd8,region_6,33.840381807975575
7dd8,region_7,-57.87733596583571
7dd8,region_8,0
7dd8,region_9,34.6583410590992
7dd8,region_10,0.009595569056753739
7dd8,region_11,-34.466247385458665
7dd8,region_12,-2.748751480042924
7dd8,region_13,91.1685990225119
7dd8,region_14,14.566459423655594
7dd8,region_15,38.80290244151831
7dd8,region_16,-1.4820874962814568
7dd8,region_17,-63.86606642397103
7dd8,region_18,2.685463026075845
7dd8,region_19,19.740833734126085
7dd8,region_20,-2.871674322949591
7dd8,region_21,-0.6704606039405238
7djz,region_1,-104.23628639834727
7djz,region_2,108.22616984386849
7djz,region_3,90.11721886793873
7djz,region_4,-91.56254394333976
7djz,region_5,131.84385228446092
7djz,region_6,136.41121948637368
7djz,region_7,0
7djz,region_8,38.69862243395691
7djz,region_9,-38.81944987558771
7djz,region_10,-40.98450523542513
7djz,region_11,14.654078814377018
7djz,region_12,166.45892223571167
7djz,region_13,29.74448020416348
7djz,region_14,3.4575702375964443
7djz,region_15,29.607498668267255
7djz,region_16,-197.25233316086582
7djz,region_17,22.359580019498843
7djz,region_18,-39.98262122307943
7djz,region_19,31.810986197685178
7djz,region_20,107.96099028588527
7dk0,region_1,-76.58111463436248
7dk0,region_2,12.85913028594302
7dk0,region_3,-0.9744633015475941
7dk0,region_4,-46.5002612714176
7dk0,region_5,38.4366293608046
7dk0,region_6,19.87606123739623
7dk0,region_7,0
7dk0,region_8,46.84154133750326
7dk0,region_9,97.74865904785418
7dk0,region_10,-158.18963737773169
7dk0,region_11,11.711566771337225
7dk0,region_12,80.87243691852763
7dk0,region_13,71.35027312113745
7dk0,region_14,16.18462140441664
7dk0,region_15,-13.394475738877485
7dk0,region_16,-165.3924025426115
7dk0,region_17,7.774568322695736
7dk0,region_18,-13.536903913138486
7dk0,region_19,46.855596082182494
7dk4,region_1,-47.6402541170414
7dk4,region_2,-19.356112478326107
7dk4,region_3,64.70853644470509
7dk4,region_4,92.24780520050024
7dk4,region_5,6.547031825196948
7dk4,region_6,-3.9652488359106055
7dk4,region_7,-5.643798322649857
7dk4,region_8,0
7dk4,region_9,58.46049038203447
7dk4,region_10,0
7dk4,region_11,-41.99699920459986
7dk4,region_12,13.171993485511797
7dk4,region_13,18.87771788628542
7dk4,region_14,45.2464618174138
7dk4,region_15,19.740890979269743
7dk4,region_16,-30.023482262439675
7dk4,region_17,-147.90237121537294
7dk4,region_18,14.984604646787623
7dk4,region_19,-9.48264011772893
7dk4,region_20,30.213712228458935
7dk4,region_21,19.149365473335756
7dk5,region_1,-18.836942567875308
7dk5,region_2,-78.09160630724524
7dk5,region_3,17.385004496869833
7dk5,region_4,44.44199822226668
7dk5,region_5,-3.58783841149887
7dk5,region_6,18.662023260968336
7dk5,region_7,2.4793243679728256
7dk5,region_8,0
7dk5,region_9,-22.870547680627194
7dk5,region_10,79.52089307853765
7dk5,region_11,-30.132390366396677
7dk5,region_12,-8.60984288348414
7dk5,region_13,67.7236301319424
7dk5,region_14,13.550928991576566
7dk5,region_15,-2.85937177850586
7dk5,region_16,-18.29516889631187
7dk5,region_17,-79.7554400843711
7dk5,region_18,9.035796757307947
7dk5,region_19,6.7947659710393715
7dk5,region_20,71.41799494783196
7dk5,region_21,4.107546847946379
7dk6,region_1,-27.895543225168694
7dk6,region_2,-16.117386575046336
7dk6,region_3,17.83326355853073
7dk6,region_4,64.66202313488328
7dk6,region_5,-44.160920082943235
7dk6,region_6,28.7608290221785
7dk6,region_7,3.8614380067441587
7dk6,region_8,0
7dk6,region_9,-85.41059076180044
7dk6,region_10,30.44264612590572
7dk6,region_11,-30.03263668145312
7dk6,region_12,-4.932860720670517
7dk6,region_13,35.94639147696837
7dk6,region_14,5.716574498410557
7dk6,region_15,32.52966051963969
7dk6,region_16,-11.904872263998918
7dk6,region_17,-112.76635727997672
7dk6,region_18,-43.830959669839764
7dk6,region_19,-30.17094185809414
7dk6,region_20,31.672972784534206
7dk6,region_21,-7.593294333360529
7dpm,region_1,-20.039085901634767
7dpm,region_2,111.28247787711635
7dpm,region_3,88.7808055720565
7dpm,region_4,-112.53848116184477
7dpm,region_5,61.56657584669793
7dpm,region_6,61.80683083376564
7dpm,region_7,0
7dpm,region_8,25.72494607237958
7dpm,region_9,-31.44954537142465
7dpm,region_10,-73.83424957912085
7dpm,region_11,3.7348271529884496
7dpm,region_12,74.6808803061824
7dpm,region_13,10.075317621096456
7dpm,region_14,97.16617752192181
7dpm,region_15,-99.31023893436075
7dpm,region_16,-245.82920012854782
7dpm,region_17,-64.59650960962719
7dpm,region_18,-46.03162510114327
7dpm,region_19,-3.1223579318297467
7dzx,region_1,-9.722044903622884
7dzx,region_2,-11.10993307801768
7dzx,region_3,-30.941455588645237
7dzx,region_4,-7.540421185481791
7dzx,region_5,0
7dzx,region_6,-27.421259010564587
7dzx,region_7,-9.257940148839076
7dzx,region_8,0
7dzx,region_9,0
7dzx,region_10,-7.7290302913570414
7dzx,region_11,-43.1890483253795
7dzx,region_12,0
7dzx,region_13,-14.411780133751831
7dzx,region_14,-15.124297316292388
7dzx,region_15,-56.34503218608845
7dzx,region_16,-9.472410438560974
7dzx,region_17,2.820573042885666
7dzx,region_18,-6.10508361812694
7dzx,region_19,-1.0399441889775876
7dzx,region_20,-6.183244961565013
7dzx,region_21,-6.5073483388819575
7dzy,region_1,-12.977958831437217
7dzy,region_2,-11.209084568708562
7dzy,region_3,-25.713519909892895
7dzy,region_4,-12.356585880937732
7dzy,region_5,0
7dzy,region_6,-9.193824464554325
7dzy,region_7,-6.489026427846942
7dzy,region_8,0
7dzy,region_9,0
7dzy,region_10,-6.063590706924818
7dzy,region_11,-10.226093836053398
7dzy,region_12,0
7dzy,region_13,-23.578996250600042
7dzy,region_14,-7.295827917026473
7dzy,region_15,-37.0659863719658
7dzy,region_16,-11.490491218362603
7dzy,region_17,-10.101876712214663
7dzy,region_18,-6.634044211302548
7dzy,region_19,-11.582797591581281
7dzy,region_20,-9.452468488114436
7dzy,region_21,-6.314416037442551
7e23,region_1,-144.74286681876185
7e23,region_2,49.984995784299805
7e23,region_3,0.9274544834393268
7e23,region_4,64.89607899320151
7e23,region_5,21.834714445202565
7e23,region_6,-18.906093495303743
7e23,region_7,0
7e23,region_8,33.400542660660925
7e23,region_9,6.700536405949853
7e23,region_10,-127.70221612646175
7e23,region_11,-23.018158114405544
7e23,region_12,-54.11076256276888
7e23,region_13,29.90572652433727
7e23,region_14,7.419379619916924
7e23,region_15,-65.43267952111175
7e23,region_16,-217.45182649068624
7e23,region_17,-2.2305669288520464
7e23,region_18,8.80394698149706
7e23,region_19,30.325363767723744
7e5y,region_1,-127.7609998495659
7e5y,region_2,108.69716738094407
7e5y,region_3,188.79289114423125
7e5y,region_4,-42.526631976549815
7e5y,region_5,31.872928042275483
7e5y,region_6,-152.87745797698696
7e5y,region_7,0
7e5y,region_8,4.973911460916817
7e5y,region_9,30.37569450064587
7e5y,region_10,-90.16150126907931
7e5y,region_11,-6.464718014572405
7e5y,region_12,47.88131979344168
7e5y,region_13,69.37533284952744
7e5y,region_14,13.030347880305435
7e5y,region_15,-101.722311941409
7e5y,region_16,-139.80327416992353
7e5y,region_17,15.130077671180917
7e5y,region_18,-96.63150764812575
7e7y,region_1,-85.65734285708311
7e7y,region_2,87.28933086212045
7e7y,region_3,74.65883528166067
7e7y,region_4,-13.902037235076808
7e7y,region_5,10.494209675701153
7e7y,region_6,150.9480243296079
7e7y,region_7,0
7e7y,region_8,99.69620721024329
7e7y,region_9,19.04197688693248
7e7y,region_10,-124.22701342742235
7e7y,region_11,-29.385832705216526
7e7y,region_12,18.750064294647267
7e7y,region_13,32.041119853233894
7e7y,region_14,-32.154537760982706
7e7y,region_15,-12.932192387241201
7e7y,region_16,-200.40279844823456
7e7y,region_17,46.81175806166709
7e7y,region_18,-2.247327158847625
7e86,region_1,-56.654805552952816
7e86,region_2,118.00063249534321
7e86,region_3,61.97018083881369
7e86,region_4,30.537017685873888
7e86,region_5,266.51015092923905
7e86,region_6,-19.071405327496123
7e86,region_7,0
7e86,region_8,125.04976310547367
7e86,region_9,6.238497156117361
7e86,region_10,-94.29994893790254
7e86,region_11,5.122522340127011
7e86,region_12,-53.734480563071784
7e86,region_13,23.577235596641007
7e86,region_14,42.2458560697477
7e86,region_15,-60.41704924431069
7e86,region_16,-195.18926378379092
7e86,region_17,45.277318687570585
7e86,region_18,13.183099280546644
7e86,region_19,19.549934465723044
7e88,region_1,-43.31537534847924
7e88,region_2,26.98082510996911
7e88,region_3,-0.29488352436683307
7e88,region_4,-22.151415322688806
7e88,region_5,0.4349754756224016
7e88,region_6,-58.4537962814845
7e88,region_7,0
7e88,region_8,23.984327335182165
7e88,region_9,37.63518680781465
7e88,region_10,-72.3392490169734
7e88,region_11,33.8422022178973
7e88,region_12,4.956282086674488
7e88,region_13,55.500392086277635
7e88,region_14,55.80442516754479
7e88,region_15,-76.68104444025957
7e88,region_16,-93.83456285363405
7e88,region_17,-19.759300506254057
7e88,region_18,-78.06238080715552
7e8c,region_1,-4.832197429474267
7e8c,region_2,45.108218054076595
7e8c,region_3,40.352366111889125
7e8c,region_4,41.62793081547524
7e8c,region_5,-0.8796285626443296
7e8c,region_6,56.897425896350406
7e8c,region_7,-17.951222807459544
7e8c,region_8,17.81610776628756
7e8c,region_9,41.37545946572196
7e8c,region_10,-27.210739296537177
7e8c,region_11,-40.955598896542014
7e8c,region_12,-1.8309683758568354
7e8c,region_13,78.41077918239793
7e8c,region_14,33.98395898114746
7e8c,region_15,12.588807882153551
7e8c,region_16,-12.398577078660761
7e8c,region_17,-80.75307648765889
7e8c,region_18,7.512589612908828
7e8c,region_19,31.753001973100297
7e8c,region_20,43.38749243488628
7e8m,region_1,-123.23197603856416
7e8m,region_2,14.869544954912485
7e8m,region_3,83.34880095741244
7e8m,region_4,-62.77076979569344
7e8m,region_5,47.16570357574128
7e8m,region_6,-10.85812884871818
7e8m,region_7,0
7e8m,region_8,8.138854075188107
7e8m,region_9,-36.831390602423554
7e8m,region_10,-96.16621042717193
7e8m,region_11,-43.722976925779996
7e8m,region_12,-9.707897130195564
7e8m,region_13,0.5738970792654499
7e8m,region_14,31.822811437067614
7e8m,region_15,5.518157425890399
7e8m,region_16,39.651920050774784
7e8m,region_17,25.821406510737273
7e8m,region_18,-10.110613117186602
7e8m,region_19,-50.072385381640665
7eam,region_1,-47.53297650837595
7eam,region_2,-43.22126579392601
7eam,region_3,-10.215737409996395
7eam,region_4,93.96976377054189
7eam,region_5,-9.69434031491393
7eam,region_6,49.60890504573368
7eam,region_7,-19.90598602818092
7eam,region_8,0
7eam,region_9,43.42283047673027
7eam,region_10,41.802259024132795
7eam,region_11,-129.1351955701796
7eam,region_12,2.1606063242902653
7eam,region_13,55.86680183381826
7eam,region_14,30.516218882081887
7eam,region_15,12.52820995908689
7eam,region_16,-27.54231783929613
7eam,region_17,-116.97028189955971
7eam,region_18,-3.9344193379550143
7eam,region_19,-34.66057360658704
7eam,region_20,0.6541277410347632
7ean,region_1,-42.45118914634344
7ean,region_2,85.28581665540773
7ean,region_3,30.510523625334475
7ean,region_4,-57.21066010511177
7ean,region_5,11.000418288279489
7ean,region_6,-12.03111379632437
7ean,region_7,0
7ean,region_8,145.196870044496
7ean,region_9,-49.499900189940995
7ean,region_10,-160.67046486468672
7ean,region_11,28.224367838734143
7ean,region_12,347.0722600321718
7ean,region_13,153.9150149574466
7ean,region_14,55.49455662959244
7ean,region_15,21.29126951985708
7ean,region_16,-160.59777818490917
7ean,region_17,44.618383488137475
7ean,region_18,105.28040569106497
7ean,region_19,100.0341569460807
7ej4,region_1,-0.44979500160308206
7ej4,region_2,0.6241951446340934
7ej4,region_3,22.57701582988802
7ej4,region_4,164.999813829035
7ej4,region_5,-15.458624836259784
7ej4,region_6,52.879245361704456
7ej4,region_7,-14.316298885515089
7ej4,region_8,0
7ej4,region_9,3.025697614008722
7ej4,region_10,-3.444394351591633
7ej4,region_11,-60.815249453435
7ej4,region_12,1.5472542926830668
7ej4,region_13,-36.41009002146853
7ej4,region_14,13.001229292052642
7ej4,region_15,-8.648064415341802
7ej4,region_16,-35.539865140568835
7ej4,region_17,-116.24521712216792
7ej4,region_18,-9.087864962933134
7ej4,region_19,6.384644612054017
7ej4,region_20,54.29520141505619
7ej4,region_21,31.031666232582772
7ej5,region_1,-13.45659357042902
7ej5,region_2,10.95479161359573
7ej5,region_3,85.68945126823684
7ej5,region_4,67.1115327895777
7ej5,region_5,-14.269151322024852
7ej5,region_6,26.87629790541498
7ej5,region_7,19.752463379006784
7ej5,region_8,0
7ej5,region_9,38.55396403283926
7ej5,region_10,32.389776400592815
7ej5,region_11,-68.73207361645132
7ej5,region_12,12.406389833225457
7ej5,region_13,13.925240545841232
7ej5,region_14,19.17767292142694
7ej5,region_15,20.02155320250339
7ej5,region_16,-36.16922869977134
7ej5,region_17,-90.07225705017905
7ej5,region_18,-2.330904955867741
7ej5,region_19,10.997072218061867
7ej5,region_20,-22.84922185954385
7ej5,region_21,78.25306209581622
7jmw,region_1,-68.52370046383876
7jmw,region_2,-31.243022404841106
7jmw,region_3,15.512019948515022
7jmw,region_4,-68.52783117996248
7jmw,region_5,32.66700686983028
7jmw,region_6,-127.45399316974257
7jmw,region_7,-59.99547522073523
7jmw,region_8,76.80879973701764
7jmw,region_9,41.146029339457776
7jmw,region_10,-157.43109065616162
7jmw,region_11,-4.679563481111174
7jmw,region_12,-76.31002121673046
7jmw,region_13,-88.11557684333587
7jmw,region_14,5.3055836035619235
7jmw,region_15,10.738920983766246
7jmw,region_16,-123.41206637766749
7jmw,region_17,-9.272749699614435
7jmw,region_18,-42.509701536525995
7jmw,region_19,-0.031084000532421108
7jn5,region_1,-66.40656530167661
7jn5,region_2,124.82285637194404
7jn5,region_3,235.69880322820092
7jn5,region_4,-35.623594261792555
7jn5,region_5,1.1685233685994358
7jn5,region_6,-22.741903372839047
7jn5,region_7,0
7jn5,region_8,-35.22825602212501
7jn5,region_9,-3.5487396114108725
7jn5,region_10,-124.97956713586852
7jn5,region_11,335.6898582836043
7jn5,region_12,114.67972522428751
7jn5,region_13,95.55154096646051
7jn5,region_14,-29.493101030452976
7jn5,region_15,-185.61798976882247
7jn5,region_16,52.38544028026338
7jn5,region_17,-66.75144655414749
7jn5,region_18,-100.17380591189585
7jv2,region_1,94.68466470995506
7jv2,region_2,181.50850598629896
7jv2,region_3,6.015638259150634
7jv2,region_4,-9.952259622680252
7jv2,region_5,-86.61951466765524
7jv2,region_6,37.34161192466214
7jv4,region_1,27.71037873981221
7jv4,region_2,47.7225108227499
7jv4,region_3,67.61497345028593
7jv4,region_4,63.58999707836561
7jv4,region_5,-71.67252418738855
7jv4,region_6,3.413931815216115
7jv4,region_7,29.93599572339102
7jv4,region_8,0
7jv4,region_9,6.724482827486462
7jv4,region_10,46.87164781787655
7jv4,region_11,-8.09770488075573
7jv4,region_12,1.3440515560807342
7jv4,region_13,6.31307260430745
7jv4,region_14,68.03048444336672
7jv4,region_15,135.9612363525054
7jv4,region_16,61.07996643775132
7jv4,region_17,54.71057101565308
7jv4,region_18,42.8611400512452
7jv4,region_19,0.25985821996123304
7jv4,region_20,4.4212692647866465
7jv4,region_21,0
7jv6,region_1,-15.682413192107092
7jv6,region_2,16.68415248672187
7jv6,region_3,78.16302888287686
7jv6,region_4,37.15056696403413
7jv6,region_5,-22.571929008597742
7jv6,region_6,10.790725875074347
7jv6,region_7,11.569381018753589
7jv6,region_8,0
7jv6,region_9,0
7jv6,region_10,0
7jv6,region_11,-16.638120965046053
7jv6,region_12,8.98401676076042
7jv6,region_13,108.72136980670605
7jv6,region_14,115.05978040876158
7jv6,region_15,-3.2556709332089033
7jv6,region_16,25.31980295250733
7jv6,region_17,29.93659848131469
7jv6,region_18,66.7617693581327
7jv6,region_19,18.857852229941525
7jv6,region_20,2.8733018551623104
7jva,region_1,-66.99835772664329
7jva,region_2,42.425439130371956
7jva,region_3,53.62371260460094
7jva,region_4,-29.614865286648026
7jva,region_5,76.00733560208754
7jva,region_6,-84.89592501650986
7jva,region_7,0
7jva,region_8,93.38126713551517
7jva,region_9,73.89854819112907
7jva,region_10,-155.06290439945678
7jva,region_11,-15.74825433944485
7jva,region_12,108.66729665718717
7jva,region_13,80.02573080046702
7jva,region_14,84.98277286888978
7jva,region_15,5.921860777789767
7jva,region_16,6.121202872701396
7jva,region_17,-14.30847894543859
7jva,region_18,30.460751596016486
7jva,region_19,27.428428000750927
7jvc,region_1,14.944739913202291
7jvc,region_2,58.75797324864295
7jvc,region_3,12.695886552447103
7jvc,region_4,175.22230792255257
7jvc,region_5,53.75983505662123
7jvc,region_6,45.302732071292056
7jvc,region_7,-3.4249778817346197
7jvc,region_8,16.044522274774295
7jvc,region_9,-6.366864594160919
7jvc,region_10,0
7jvc,region_11,2.5476314425937843
7jvc,region_12,1.632836830799344
7jvc,region_13,5.91484168418622
7jvc,region_14,-0.6243079621537184
7jvc,region_15,-24.985420470155855
7jvc,region_16,-2.4052005353227432
7jvc,region_17,2.5036713143107496
7jvc,region_18,30.24356072324897
7jvc,region_19,19.51848017291487
7jvc,region_20,139.76993832121093
7jvc,region_21,41.859748031223255
7jw0,region_1,27.682656660683733
7jw0,region_2,12.601573987963588
7jw0,region_3,7.276446126727676
7jw0,region_4,107.04552098188124
7jw0,region_5,42.809018296256745
7jw0,region_6,124.7070181282351
7jw0,region_7,12.171883781577375
7jw0,region_8,13.47979453295614
7jw0,region_9,26.749134618991917
7jw0,region_10,43.59874347704837
7jw0,region_11,6.756014897269419
7jw0,region_12,-0.08686381373572294
7jw0,region_13,21.400912755612804
7jw0,region_14,-4.6717739294889675
7jw0,region_15,5.407476976814563
7jw0,region_16,18.051247538028154
7jw0,region_17,-9.253932932249711
7jw0,region_18,45.345944611804
7jw0,region_19,9.026491363478309
7jw0,region_20,11.817006596656942
7jw0,region_21,17.919657554292996
7jx3,region_1,-114.960998471777
7jx3,region_2,162.44029654051826
7jx3,region_3,25.614313846756367
7jx3,region_4,-26.74743060089449
7jx3,region_5,80.20620262473005
7jx3,region_6,57.00320353055835
7jx3,region_7,0
7jx3,region_8,97.56468559458712
7jx3,region_9,38.394603272191176
7jx3,region_10,-103.60708782475652
7jx3,region_11,14.776494590043306
7jx3,region_12,-11.161070335267144
7jx3,region_13,39.88067139968593
7jx3,region_14,6.995425571495674
7jx3,region_15,-80.11620377833934
7jx3,region_16,-226.90819134982132
7jx3,region_17,-30.356969119633703
7jx3,region_18,-0.9957284353778952
7jx3,region_19,44.88224381569977
7k43,region_1,15.416193269796617
7k43,region_2,21.038344176255457
7k43,region_3,55.10579647018953
7k43,region_4,16.71985635289445
7k43,region_5,-21.575692375014558
7k43,region_6,1.9747189626662554
7k43,region_7,80.5057496782798
7k43,region_8,0
7k43,region_9,31.14831293033295
7k43,region_10,34.31796438130442
7k43,region_11,-62.27417192275264
7k43,region_12,0.35807223142409006
7k43,region_13,34.82077208840817
7k43,region_14,4.797765803681926
7k43,region_15,50.88683860159368
7k43,region_16,10.229048325143252
7k43,region_17,-50.46844135564366
7k43,region_18,5.475179691968255
7k43,region_19,39.06830723667062
7k43,region_20,-13.198731101529706
7k43,region_21,14.185097428762385
7k45,region_1,-51.115058024824094
7k45,region_2,127.15695665285335
7k45,region_3,107.06416331576115
7k45,region_4,-12.493428219695957
7k45,region_5,86.16435078991461
7k45,region_6,33.028752845481684
7k45,region_7,0
7k45,region_8,-2.7960713871443588
7k45,region_9,63.14248952594429
7k45,region_10,-13.752631369472134
7k45,region_11,53.97860067723538
7k45,region_12,45.66778380954948
7k45,region_13,16.158640163892965
7k45,region_14,91.87522922401294
7k45,region_15,11.48847733782171
7k45,region_16,26.8073661995164
7k45,region_17,153.38256066494702
7k45,region_18,-10.703742085900146
7k45,region_19,4.557407891266832
7k4n,region_1,-46.64202908065973
7k4n,region_2,12.251123795381524
7k4n,region_3,20.104910560641656
7k4n,region_4,18.750634580858307
7k4n,region_5,-1.1736294646640948
7k4n,region_6,42.50302231353609
7k4n,region_7,6.800559196870523
7k4n,region_8,36.39328644246561
7k4n,region_9,-2.1188964491835716
7k4n,region_10,6.79553483742492
7k4n,region_11,-6.319035643632697
7k4n,region_12,2.4202491234637544
7k4n,region_13,53.017818100112635
7k4n,region_14,-11.727749559450901
7k4n,region_15,-0.27375507858883097
7k4n,region_16,7.440446178736575
7k4n,region_17,9.664715536645174
7k4n,region_18,27.621346958822357
7k4n,region_19,8.699771469505126
7k4n,region_20,12.232664142651158
7k4n,region_21,18.07699647659806
7k8m,region_1,-95.48386388471667
7k8m,region_2,158.61049838522854
7k8m,region_3,63.70533251904948
7k8m,region_4,-167.74075378229676
7k8m,region_5,106.8902836038296
7k8m,region_6,-131.28319448904196
7k8m,region_7,-31.591685702760177
7k8m,region_8,29.12042036311869
7k8m,region_9,60.04748942184962
7k8m,region_10,-111.4067392555861
7k8m,region_11,15.515903839831577
7k8m,region_12,107.21365072661659
7k8m,region_13,75.14765029107005
7k8m,region_14,13.22922273379602
7k8m,region_15,-134.27262957289707
7k8m,region_16,-143.12788672894828
7k8m,region_17,-9.445734839088228
7k8m,region_18,-4.665065950245454
7k8t,region_1,18.158127957145837
7k8t,region_2,23.013777804490786
7k8t,region_3,60.60827092394775
7k8t,region_4,95.25600068347414
7k8t,region_5,-62.24562830991745
7k8t,region_6,92.23649475973309
7k8t,region_7,7.3556037237118765
7k8t,region_8,0
7k8t,region_9,6.251157043585514
7k8t,region_10,77.30910881489925
7k8t,region_11,-49.1360692425505
7k8t,region_12,-1.3551308494018248
7k8t,region_13,53.05562900027013
7k8t,region_14,-46.60395411597565
7k8t,region_15,-53.74216486227305
7k8t,region_16,-81.20779463930573
7k8t,region_17,-14.117187694673966
7k8t,region_18,33.32607685804309
7k8t,region_19,-7.965213631289565
7k8t,region_20,7.735645782201772
7k8t,region_21,33.30995068398557
7k8w,region_1,-46.4676154009232
7k8w,region_2,97.25502771311403
7k8w,region_3,90.17303398290775
7k8w,region_4,32.08189812816215
7k8w,region_5,-2.218345379918631
7k8w,region_6,32.16241150605921
7k8w,region_7,7.916596781826428
7k8w,region_8,0
7k8w,region_9,78.39047951997222
7k8w,region_10,65.02136606634714
7k8w,region_11,-57.66291825482196
7k8w,region_12,-35.14089404869708
7k8w,region_13,28.4958418070498
7k8w,region_14,0.49042742832453
7k8w,region_15,-3.2650498713815925
7k8w,region_16,-22.541715065041473
7k8w,region_17,-30.96759787144338
7k8w,region_18,67.92065480976581
7k8w,region_19,43.49281493066209
7k8w,region_20,-8.468149944718004
7k8w,region_21,43.67794755353158
7k8z,region_1,-60.51781326022858
7k8z,region_2,50.16036563072548
7k8z,region_3,38.08686215047787
7k8z,region_4,125.05581791936339
7k8z,region_5,-26.730134054353062
7k8z,region_6,17.45231226659282
7k8z,region_7,26.53702116746318
7k8z,region_8,0
7k8z,region_9,93.55898653890587
7k8z,region_10,13.411441498201432
7k8z,region_11,-7.6801040930735525
7k8z,region_12,5.629230792689224
7k8z,region_13,100.76552253143714
7k8z,region_14,27.07232390178698
7k8z,region_15,99.27454785208869
7k8z,region_16,5.46267628924422
7k8z,region_17,49.804323307227705
7k8z,region_18,19.52119768665053
7k8z,region_19,-2.158761428525941
7k8z,region_20,33.57489225511231
7k90,region_1,-43.000574726100226
7k90,region_2,24.77216088352852
7k90,region_3,16.00230745765589
7k90,region_4,148.70793936500763
7k90,region_5,-46.983374067190766
7k90,region_6,-3.508041119661712
7k90,region_7,56.46974441943993
7k90,region_8,0
